Bin , nEvents , Efficiencies
50,3,0.00012
70,15,0.0006
80,20,0.0008
90,30,0.0012
100,56,0.00224
120,52,0.00208
140,37,0.00148
160,23,0.00092
180,10,0.0004
200,19,0.00076
220,11,0.00044
240,7,0.00028
260,9,0.00036
280,3,0.00012
300,3,0.00012
320,10,0.0004
340,4,0.00016
360,1,4e-05
400,11,0.00044
500,3,0.00012
600,3,0.00012
700,2,8e-05
800,0,0
