Bin , nEvents , Efficiencies
150,15,0.0006
200,25,0.001
250,23,0.00092
300,14,0.00056
350,6,0.00024
400,3,0.00012
450,8,0.00032
500,2,8e-05
550,6,0.00024
650,7,0.00028
