150,987,0.01974
160,860,0.0172
170,802,0.01604
180,710,0.0142
190,597,0.01194
200,1167,0.02334
220,964,0.01928
240,946,0.01892
260,769,0.01538
280,663,0.01326
300,621,0.01242
320,572,0.01144
340,479,0.00958
360,428,0.00856
380,402,0.00804
400,376,0.00752
420,328,0.00656
440,276,0.00552
460,252,0.00504
480,250,0.005
500,236,0.00472
520,187,0.00374
540,211,0.00422
560,195,0.0039
580,177,0.00354
600,218,0.00436
630,188,0.00376
660,162,0.00324
690,152,0.00304
720,150,0.003
750,108,0.00216
780,106,0.00212
810,86,0.00172
840,77,0.00154
870,73,0.00146
900,117,0.00234
950,83,0.00166
1000,82,0.00164
1050,67,0.00134
1100,75,0.0015
1150,63,0.00126
1200,47,0.00094
1250,47,0.00094
1310,41,0.00082
1370,30,0.0006
1430,21,0.00042
1490,21,0.00042
1550,28,0.00056
1610,14,0.00028
1680,19,0.00038
1750,14,0.00028
1820,14,0.00028
1890,12,0.00024
1970,8,0.00016
2050,8,0.00016
