Bin , nEvents , Efficiencies
50,33,7.60525e-05
100,54,0.000124449
150,39,8.98802e-05
200,19,4.37878e-05
250,20,4.60924e-05
300,10,2.30462e-05
350,15,3.45693e-05
400,18,4.14832e-05
500,7,1.61323e-05
600,18,4.14832e-05
