150,12,0.00024
160,15,0.0003
170,10,0.0002
180,19,0.00038
190,17,0.00034
200,48,0.00096
220,38,0.00076
240,63,0.00126
260,83,0.00166
280,66,0.00132
300,81,0.00162
320,106,0.00212
340,113,0.00226
360,125,0.0025
380,117,0.00234
400,146,0.00292
420,158,0.00316
440,140,0.0028
460,150,0.003
480,156,0.00312
500,179,0.00358
520,165,0.0033
540,169,0.00338
560,180,0.0036
580,183,0.00366
600,270,0.0054
630,280,0.0056
660,303,0.00606
690,296,0.00592
720,333,0.00666
750,345,0.0069
780,342,0.00684
810,307,0.00614
840,353,0.00706
870,382,0.00764
900,600,0.012
950,632,0.01264
1000,665,0.0133
1050,646,0.01292
1100,622,0.01244
1150,611,0.01222
1200,647,0.01294
1250,762,0.01524
1310,757,0.01514
1370,698,0.01396
1430,686,0.01372
1490,689,0.01378
1550,602,0.01204
1610,708,0.01416
1680,717,0.01434
1750,635,0.0127
1820,585,0.0117
1890,615,0.0123
1970,550,0.011
2050,521,0.01042
