Bin , nEvents , Efficiencies
150,0, 0.00e+00
160,0, 0.00e+00
170,1,-6.00e-05
180,1, 0.00e+00
190,0, 8.00e-05
200,1,-1.20e-04
220,0,-1.20e-04
240,0,-6.00e-05
260,1,-1.00e-04
280,1,-6.00e-05
300,2,-6.00e-05
320,0,-1.00e-04
340,2,-2.60e-04
360,0,-4.00e-05
380,2,-2.00e-05
400,0,-2.20e-04
420,1,-1.40e-04
440,1,-3.80e-04
460,0,-2.40e-04
480,0,-2.60e-04
500,0,-4.40e-04
520,0,-3.80e-04
540,2,-6.20e-04
560,2,-9.80e-04
580,1,-7.80e-04
600,4,-9.20e-04
630,1,-1.10e-03
660,3,-2.20e-04
690,2,-8.20e-04
720,8,-8.80e-04
750,9,-4.20e-04
780,6,-3.20e-04
810,12,-2.00e-04
840,9,-1.36e-03
870,18,-1.46e-03
900,28, 1.20e-03
950,42, 5.60e-04
1000,50,-1.04e-03
1050,50,-1.04e-03
1100,51,-4.20e-04
1150,56, 2.40e-04
1200,54,-1.62e-03
1250,85,-8.00e-04
1310,83,-1.18e-03
1370,92, 1.70e-03
1430,81,-2.10e-03
1490,74,-1.38e-03
1550,90,-2.40e-04
1610,114,-2.20e-04
1680,149,-4.80e-04
1750,141,-2.82e-03
1820,153,-4.12e-03
1890,203,-8.20e-04
1970,204,-4.84e-03
2050,213, 1.28e-03
