Bin , nEvents , Efficiencies
150,0,0
160,1,2.00004e-05
170,0,0
180,0,0
190,0,0
200,0,0
220,0,0
240,0,0
260,2,4.00008e-05
280,0,0
300,0,0
320,0,0
340,0,0
360,0,0
380,0,0
400,1,2.00004e-05
420,3,6.00012e-05
440,0,0
460,0,0
480,1,2.00004e-05
500,0,0
520,0,0
540,2,4.00008e-05
560,0,0
580,1,2.00004e-05
600,0,0
630,1,2.00004e-05
660,2,4.00008e-05
690,1,2.00004e-05
720,2,4.00008e-05
750,1,2.00004e-05
780,2,4.00008e-05
810,4,8.00016e-05
840,5,0.000100002
870,7,0.000140003
900,11,0.000220004
950,12,0.000240005
1000,11,0.000220004
1050,14,0.000280006
1100,24,0.00048001
1150,38,0.000760015
1200,38,0.000760015
1250,44,0.000880018
1310,32,0.000640013
1370,50,0.00100002
1430,59,0.00118002
1490,73,0.00146003
1550,64,0.00128003
1610,89,0.00178004
1680,101,0.00202004
1750,110,0.00220004
1820,102,0.00204004
1890,117,0.00234005
1970,136,0.00272005
2050,151,0.00302006
