Bin , nEvents , Efficiencies
150,0, 0.00e+00
160,1, 0.00e+00
170,0,-4.00e-05
180,0, 0.00e+00
190,0, 6.00e-05
200,0,-8.00e-05
220,0,-8.00e-05
240,0,-4.00e-05
260,0,-6.00e-05
280,0,-4.00e-05
300,0,-4.00e-05
320,0,-6.00e-05
340,1,-1.60e-04
360,0,-2.00e-05
380,1, 0.00e+00
400,2,-1.40e-04
420,1,-8.00e-05
440,3,-2.40e-04
460,3,-1.20e-04
480,1,-1.40e-04
500,3,-2.60e-04
520,3,-1.80e-04
540,2,-3.40e-04
560,1,-5.80e-04
580,1,-4.60e-04
600,5,-4.80e-04
630,8,-5.20e-04
660,12, 1.20e-04
690,12,-3.00e-04
720,14,-3.80e-04
750,18,-2.00e-05
780,19, 1.40e-04
810,26, 2.20e-04
840,21,-5.60e-04
870,33,-7.00e-04
900,60, 1.56e-03
950,61, 1.00e-03
1000,57, 0.00e+00
1050,67, 6.00e-05
1100,78, 6.40e-04
1150,85, 1.08e-03
1200,65,-1.40e-04
1250,105, 6.60e-04
1310,100, 5.20e-04
1370,108, 2.56e-03
1430,105,-2.00e-05
1490,133, 5.40e-04
1550,136, 1.40e-03
1610,151, 1.86e-03
1680,180, 1.66e-03
1750,176, 3.00e-04
1820,200,-6.80e-04
1890,248, 2.18e-03
1970,254,-5.20e-04
2050,261, 4.14e-03
