Bin , nEvents , Efficiencies
50,7,0.00014
100,6,0.00012
150,3,6e-05
200,3,6e-05
250,3,6e-05
300,5,0.0001
350,2,4e-05
400,4,8e-05
500,1,2e-05
600,26,0.00052
