Bin , nEvents , Efficiencies
50,5,0.0002
100,9,0.00036
150,7,0.00028
200,6,0.00024
250,3,0.00012
300,5,0.0002
350,7,0.00028
400,8,0.00032
500,3,0.00012
600,30,0.0012
