Bin , nEvents , Efficiencies
50,2,4e-05
100,4,8e-05
150,1,2e-05
200,4,8e-05
250,2,4e-05
300,5,0.0001
350,1,2e-05
400,6,0.00012
500,7,0.00014
600,22,0.00044
