Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,1,2e-05
350,2,4e-05
400,2,4e-05
450,2,4e-05
500,7,0.00014
600,16,0.00032
700,11,0.00022
800,10,0.0002
900,14,0.00028
1000,40,0.0008
1150,73,0.00146
