152.41,2,4e-05
165.05,1,2e-05
178.75,3,6e-05
193.57,5,0.0001
209.63,12,0.00024
227.02,4,8e-05
245.86,15,0.0003
266.25,19,0.00038
288.34,18,0.00036
312.26,47,0.00094
338.16,46,0.00092
366.21,89,0.00178
396.59,116,0.00232
429.49,175,0.0035
465.12,225,0.0045
503.71,252,0.00504
545.49,321,0.00642
590.74,398,0.00796
639.75,422,0.00844
692.82,509,0.01018
750.29,581,0.01162
812.54,734,0.01468
879.94,796,0.01592
952.94,942,0.01884
1032,1121,0.02242
1117.6,1253,0.02506
1210.3,1459,0.02918
1310.7,1685,0.0337
1419.4,1882,0.03764
1537.2,2060,0.0412
1664.7,2337,0.04674
1802.8,2524,0.05048
1952.4,2559,0.05118
2114.3,2577,0.05154
2289.7,2458,0.04916
2479.7,2153,0.04306
