152.41,1858,0.03716
165.05,1783,0.03566
178.75,1641,0.03282
193.57,1553,0.03106
209.63,1448,0.02896
227.02,1262,0.02524
245.86,1181,0.02362
266.25,1019,0.02038
288.34,885,0.0177
312.26,822,0.01644
338.16,771,0.01542
366.21,661,0.01322
396.59,541,0.01082
429.49,457,0.00914
465.12,379,0.00758
503.71,323,0.00646
545.49,292,0.00584
590.74,236,0.00472
639.75,197,0.00394
692.82,165,0.0033
750.29,148,0.00296
812.54,97,0.00194
879.94,64,0.00128
952.94,53,0.00106
1032,44,0.00088
1117.6,23,0.00046
1210.3,26,0.00052
1310.7,13,0.00026
1419.4,8,0.00016
1537.2,8,0.00016
1664.7,6,0.00012
1802.8,3,6e-05
1952.4,3,6e-05
2114.3,1,2e-05
2289.7,0,0
2479.7,0,0
