Bin , nEvents , Efficiencies
150,10,5.44212e-05
200,26,0.000141495
250,29,0.000157821
300,14,7.61896e-05
350,23,0.000125169
400,11,5.98633e-05
450,6,3.26527e-05
500,13,7.07475e-05
550,13,7.07475e-05
650,26,0.000141495
