Bin , nEvents , Efficiencies
50,7,0.00014
100,6,0.00012
150,12,0.00024
200,4,8e-05
250,6,0.00012
300,8,0.00016
350,9,0.00018
400,13,0.00026
500,16,0.00032
600,43,0.00086
