Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,0,0
400,1,2e-05
450,3,6e-05
500,12,0.00024
600,13,0.00026
700,22,0.00044
800,16,0.00032
900,20,0.0004
1000,36,0.00072
1150,92,0.00184
