#,Val(bin),---,n(Events),---,efficiency
152.41,1583,0.03166
165.05,1637,0.03274
178.75,1572,0.03144
193.57,1559,0.03118
209.63,1409,0.02818
227.02,1294,0.02588
245.86,1306,0.02612
266.25,1176,0.02352
288.34,1121,0.02242
312.26,1005,0.0201
338.16,1027,0.02054
366.21,893,0.01786
396.59,808,0.01616
429.49,738,0.01476
465.12,662,0.01324
503.71,642,0.01284
545.49,498,0.00996
590.74,451,0.00902
639.75,403,0.00806
692.82,319,0.00638
750.29,291,0.00582
812.54,223,0.00446
879.94,184,0.00368
952.94,164,0.00328
1032,123,0.00246
1117.6,98,0.00196
1210.3,76,0.00152
1310.7,69,0.00138
1419.4,43,0.00086
1537.2,38,0.00076
1664.7,18,0.00036
1802.8,17,0.00034
1952.4,7,0.00014
2114.3,7,0.00014
2289.7,4,8e-05
2479.7,2,4e-05
