Bin , nEvents , Efficiencies
150,1218, 2.232e-02
160,1090, 1.840e-02
170,945, 1.854e-02
180,789, 1.276e-02
190,685, 1.758e-02
200,1156, 2.198e-02
220,994, 1.990e-02
240,754, 1.406e-02
260,625, 1.468e-02
280,556, 9.220e-03
300,480, 7.300e-03
320,369, 9.040e-03
340,332, 4.660e-03
360,288, 4.940e-03
380,243, 6.080e-03
400,192, 2.860e-03
420,193, 4.020e-03
440,153, 3.420e-03
460,128, 3.700e-03
480,136, 1.640e-03
500,115, 4.520e-03
520,81, 2.260e-03
540,102, 1.140e-03
560,61, 8.000e-04
580,86, 1.880e-03
600,94, 2.280e-03
630,97, 1.260e-03
660,55, 1.660e-03
690,63, 2.400e-03
720,45, 1.540e-03
750,45, 1.800e-03
780,44, 8.200e-04
810,31, 7.000e-04
840,21,-1.200e-04
870,26, 1.000e-04
900,37, 2.400e-04
950,32, 5.200e-04
1000,26, 6.800e-04
1050,26, 1.000e-04
1100,23,-2.200e-04
1150,18, 2.000e-04
1200,17, 1.200e-04
1250,11, 1.200e-04
1310,11, 5.800e-04
1370,9, 2.000e-04
1430,7, 2.000e-05
1490,2,-1.000e-04
1550,4, 1.000e-04
1610,8, 1.200e-04
1680,2, 1.600e-04
1750,3, 6.000e-05
1820,5, 8.000e-05
1890,4, 1.400e-04
1970,0, 2.200e-04
2050,2, 2.000e-05
