Bin , nEvents , Efficiencies
150,1203,0.02406
160,1023,0.02046
170,924,0.01848
180,757,0.01514
190,703,0.01406
200,1142,0.02284
220,977,0.01954
240,802,0.01604
260,641,0.01282
280,557,0.01114
300,464,0.00928
320,359,0.00718
340,340,0.0068
360,277,0.00554
380,242,0.00484
400,212,0.00424
420,172,0.00344
440,141,0.00282
460,138,0.00276
480,123,0.00246
500,101,0.00202
520,104,0.00208
540,92,0.00184
560,87,0.00174
580,77,0.00154
600,84,0.00168
630,82,0.00164
660,61,0.00122
690,63,0.00126
720,35,0.0007
750,52,0.00104
780,41,0.00082
810,36,0.00072
840,36,0.00072
870,29,0.00058
900,42,0.00084
950,30,0.0006
1000,20,0.0004
1050,24,0.00048
1100,14,0.00028
1150,16,0.00032
1200,16,0.00032
1250,8,0.00016
1310,11,0.00022
1370,3,6e-05
1430,7,0.00014
1490,2,4e-05
1550,3,6e-05
1610,2,4e-05
1680,5,0.0001
1750,5,0.0001
1820,2,4e-05
1890,3,6e-05
1970,3,6e-05
2050,1,2e-05
