150,1,2e-05
160,0,0
170,3,6e-05
180,3,6e-05
190,0,0
200,3,6e-05
220,3,6e-05
240,5,0.0001
260,7,0.00014
280,6,0.00012
300,12,0.00024
320,18,0.00036
340,21,0.00042
360,28,0.00056
380,26,0.00052
400,33,0.00066
420,68,0.00136
440,57,0.00114
460,61,0.00122
480,68,0.00136
500,60,0.0012
520,74,0.00148
540,66,0.00132
560,87,0.00174
580,97,0.00194
600,129,0.00258
630,130,0.0026
660,142,0.00284
690,137,0.00274
720,179,0.00358
750,158,0.00316
780,174,0.00348
810,160,0.0032
840,175,0.0035
870,183,0.00366
900,337,0.00674
950,355,0.0071
1000,331,0.00662
1050,382,0.00764
1100,361,0.00722
1150,398,0.00796
1200,383,0.00766
1250,487,0.00974
1310,486,0.00972
1370,539,0.01078
1430,527,0.01054
1490,539,0.01078
1550,519,0.01038
1610,604,0.01208
1680,638,0.01276
1750,600,0.012
1820,635,0.0127
1890,651,0.01302
1970,656,0.01312
2050,651,0.01302
