Bin , nEvents , Efficiencies
150,17,0.00068
200,55,0.0022
250,67,0.00268
300,69,0.00276
350,60,0.0024
400,62,0.00248
450,78,0.00312
500,116,0.00464
600,89,0.00356
700,84,0.00336
800,77,0.00308
900,42,0.00168
1000,95,0.0038
1150,81,0.00324
