Bin , nEvents , Efficiencies
50,2,8e-05
70,3,0.00012
80,6,0.00024
90,9,0.00036
100,16,0.00064
120,19,0.00076
140,11,0.00044
160,21,0.00084
180,16,0.00064
200,19,0.00076
220,17,0.00068
240,17,0.00068
260,10,0.0004
280,17,0.00068
300,14,0.00056
320,20,0.0008
340,15,0.0006
360,36,0.00144
400,89,0.00356
500,59,0.00236
600,46,0.00184
700,41,0.00164
800,122,0.00488
