Bin , nEvents , Efficiencies
150,0,0
200,2,8e-05
250,7,0.00028
300,2,8e-05
350,0,0
400,4,0.00016
450,5,0.0002
500,7,0.00028
550,7,0.00028
650,40,0.0016
