#,Val(bin),---,n(Events),---,efficiency
152.41,1887,0.03774
165.05,1793,0.03586
178.75,1759,0.03518
193.57,1542,0.03084
209.63,1395,0.0279
227.02,1303,0.02606
245.86,1098,0.02196
266.25,991,0.01982
288.34,863,0.01726
312.26,777,0.01554
338.16,672,0.01344
366.21,578,0.01156
396.59,508,0.01016
429.49,376,0.00752
465.12,335,0.0067
503.71,307,0.00614
545.49,222,0.00444
590.74,196,0.00392
639.75,166,0.00332
692.82,90,0.0018
750.29,83,0.00166
812.54,73,0.00146
879.94,79,0.00158
952.94,37,0.00074
1032,39,0.00078
1117.6,24,0.00048
1210.3,15,0.0003
1310.7,6,0.00012
1419.4,11,0.00022
1537.2,5,0.0001
1664.7,3,6e-05
1802.8,0,0
1952.4,2,4e-05
2114.3,3,6e-05
2289.7,0,0
2479.7,1,2e-05
