#,Val(bin),---,n(Events),---,efficiency
152.41,1857,0.03714
165.05,1761,0.03522
178.75,1683,0.03366
193.57,1546,0.03092
209.63,1430,0.0286
227.02,1274,0.02548
245.86,1151,0.02302
266.25,1020,0.0204
288.34,882,0.01764
312.26,761,0.01522
338.16,707,0.01414
366.21,569,0.01138
396.59,509,0.01018
429.49,470,0.0094
465.12,378,0.00756
503.71,313,0.00626
545.49,277,0.00554
590.74,241,0.00482
639.75,170,0.0034
692.82,148,0.00296
750.29,97,0.00194
812.54,89,0.00178
879.94,63,0.00126
952.94,63,0.00126
1032,45,0.0009
1117.6,37,0.00074
1210.3,25,0.0005
1310.7,16,0.00032
1419.4,12,0.00024
1537.2,9,0.00018
1664.7,3,6e-05
1802.8,4,8e-05
1952.4,6,0.00012
2114.3,1,2e-05
2289.7,1,2e-05
2479.7,1,2e-05
