#,Val(bin),---,n(Events),---,efficiency
152.41,1822,0.03644
165.05,1733,0.03466
178.75,1642,0.03284
193.57,1468,0.02936
209.63,1450,0.029
227.02,1279,0.02558
245.86,1121,0.02242
266.25,1073,0.02146
288.34,903,0.01806
312.26,841,0.01682
338.16,723,0.01446
366.21,605,0.0121
396.59,519,0.01038
429.49,401,0.00802
465.12,409,0.00818
503.71,295,0.0059
545.49,277,0.00554
590.74,206,0.00412
639.75,205,0.0041
692.82,139,0.00278
750.29,117,0.00234
812.54,92,0.00184
879.94,67,0.00134
952.94,42,0.00084
1032,42,0.00084
1117.6,38,0.00076
1210.3,11,0.00022
1310.7,16,0.00032
1419.4,8,0.00016
1537.2,7,0.00014
1664.7,2,4e-05
1802.8,5,0.0001
1952.4,3,6e-05
2114.3,1,2e-05
2289.7,1,2e-05
2479.7,0,0
