#,Val(bin),---,n(Events),---,efficiency
152.41,1811,0.03622
165.05,1789,0.03578
178.75,1625,0.0325
193.57,1424,0.02848
209.63,1433,0.02866
227.02,1228,0.02456
245.86,1137,0.02274
266.25,1000,0.02
288.34,912,0.01824
312.26,831,0.01662
338.16,692,0.01384
366.21,603,0.01206
396.59,538,0.01076
429.49,485,0.0097
465.12,374,0.00748
503.71,323,0.00646
545.49,255,0.0051
590.74,212,0.00424
639.75,190,0.0038
692.82,171,0.00342
750.29,117,0.00234
812.54,82,0.00164
879.94,73,0.00146
952.94,60,0.0012
1032,54,0.00108
1117.6,29,0.00058
1210.3,33,0.00066
1310.7,20,0.0004
1419.4,15,0.0003
1537.2,10,0.0002
1664.7,8,0.00016
1802.8,6,0.00012
1952.4,5,0.0001
2114.3,1,2e-05
2289.7,0,0
2479.7,2,4e-05
