Bin , nEvents , Efficiencies
152.41,1939,0.03878
165.05,1862,0.03724
178.75,1729,0.03458
193.57,1635,0.0327
209.63,1500,0.03
227.02,1321,0.02642
245.86,1187,0.02374
266.25,1080,0.0216
288.34,943,0.01886
312.26,797,0.01594
338.16,754,0.01508
366.21,697,0.01394
396.59,551,0.01102
429.49,477,0.00954
465.12,409,0.00818
503.71,334,0.00668
545.49,272,0.00544
590.74,228,0.00456
639.75,202,0.00404
692.82,145,0.0029
750.29,107,0.00214
812.54,89,0.00178
879.94,76,0.00152
952.94,55,0.0011
1032,43,0.00086
1117.6,35,0.0007
1210.3,20,0.0004
1310.7,18,0.00036
1419.4,9,0.00018
1537.2,9,0.00018
1664.7,4,8e-05
1802.8,1,2e-05
1952.4,2,4e-05
2114.3,1,2e-05
2289.7,3,6e-05
2479.7,0,0
