152.41,604,0.01208
165.05,599,0.01198
178.75,751,0.01502
193.57,810,0.0162
209.63,875,0.0175
227.02,937,0.01874
245.86,1007,0.02014
266.25,1129,0.02258
288.34,1003,0.02006
312.26,1120,0.0224
338.16,1175,0.0235
366.21,1207,0.02414
396.59,1282,0.02564
429.49,1299,0.02598
465.12,1275,0.0255
503.71,1233,0.02466
545.49,1255,0.0251
590.74,1195,0.0239
639.75,1223,0.02446
692.82,1181,0.02362
750.29,1185,0.0237
812.54,1141,0.02282
879.94,1037,0.02074
952.94,1004,0.02008
1032,848,0.01696
1117.6,751,0.01502
1210.3,732,0.01464
1310.7,559,0.01118
1419.4,490,0.0098
1537.2,415,0.0083
1664.7,358,0.00716
1802.8,325,0.0065
1952.4,224,0.00448
2114.3,141,0.00282
2289.7,124,0.00248
2479.7,83,0.00166
