Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,1,2e-05
400,3,6e-05
450,3,6e-05
500,12,0.00024
600,4,8e-05
700,22,0.00044
800,16,0.00032
900,22,0.00044
1000,36,0.00072
1150,88,0.00176
