Bin , nEvents , Efficiencies
50,12,0.00048
70,16,0.00064
80,32,0.00128
90,35,0.0014
100,70,0.0028
120,53,0.00212
140,43,0.00172
160,32,0.00128
180,23,0.00092
200,16,0.00064
220,17,0.00068
240,7,0.00028
260,5,0.0002
280,5,0.0002
300,4,0.00016
320,6,0.00024
340,2,8e-05
360,8,0.00032
400,7,0.00028
500,3,0.00012
600,2,8e-05
700,4,0.00016
800,6,0.00024
