Bin , nEvents , Efficiencies
50,18,0.00036
70,9,0.00018
80,8,0.00016
90,8,0.00016
100,14,0.00028
120,12,0.00024
140,10,0.0002
160,16,0.00032
180,12,0.00024
200,17,0.00034
220,11,0.00022
240,10,0.0002
260,11,0.00022
280,13,0.00026
300,8,0.00016
320,9,0.00018
340,13,0.00026
360,26,0.00052
400,60,0.0012
500,55,0.0011
600,50,0.001
700,55,0.0011
800,280,0.0056
