Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,0,0
400,1,2e-05
450,3,6e-05
500,3,6e-05
600,11,0.00022
700,10,0.0002
800,15,0.0003
900,18,0.00036
1000,28,0.00056
1150,101,0.00202
