152.41,1476,0.02952
165.05,1481,0.02962
178.75,1477,0.02954
193.57,1463,0.02926
209.63,1476,0.02952
227.02,1364,0.02728
245.86,1340,0.0268
266.25,1274,0.02548
288.34,1172,0.02344
312.26,1151,0.02302
338.16,1062,0.02124
366.21,933,0.01866
396.59,922,0.01844
429.49,826,0.01652
465.12,774,0.01548
503.71,705,0.0141
545.49,619,0.01238
590.74,553,0.01106
639.75,462,0.00924
692.82,398,0.00796
750.29,385,0.0077
812.54,291,0.00582
879.94,287,0.00574
952.94,243,0.00486
1032,175,0.0035
1117.6,159,0.00318
1210.3,121,0.00242
1310.7,92,0.00184
1419.4,79,0.00158
1537.2,68,0.00136
1664.7,46,0.00092
1802.8,39,0.00078
1952.4,29,0.00058
2114.3,11,0.00022
2289.7,12,0.00024
2479.7,7,0.00014
