152.41,1504,0.03008
165.05,1486,0.02972
178.75,1440,0.0288
193.57,1507,0.03014
209.63,1396,0.02792
227.02,1378,0.02756
245.86,1250,0.025
266.25,1297,0.02594
288.34,1184,0.02368
312.26,1122,0.02244
338.16,1038,0.02076
366.21,985,0.0197
396.59,892,0.01784
429.49,811,0.01622
465.12,772,0.01544
503.71,674,0.01348
545.49,611,0.01222
590.74,588,0.01176
639.75,492,0.00984
692.82,447,0.00894
750.29,406,0.00812
812.54,332,0.00664
879.94,277,0.00554
952.94,222,0.00444
1032,187,0.00374
1117.6,162,0.00324
1210.3,152,0.00304
1310.7,101,0.00202
1419.4,81,0.00162
1537.2,59,0.00118
1664.7,47,0.00094
1802.8,28,0.00056
1952.4,30,0.0006
2114.3,16,0.00032
2289.7,9,0.00018
2479.7,11,0.00022
