152.41,1495,0.0299
165.05,1537,0.03074
178.75,1568,0.03136
193.57,1471,0.02942
209.63,1489,0.02978
227.02,1369,0.02738
245.86,1378,0.02756
266.25,1254,0.02508
288.34,1190,0.0238
312.26,1131,0.02262
338.16,1114,0.02228
366.21,1006,0.02012
396.59,869,0.01738
429.49,875,0.0175
465.12,737,0.01474
503.71,679,0.01358
545.49,607,0.01214
590.74,576,0.01152
639.75,460,0.0092
692.82,394,0.00788
750.29,332,0.00664
812.54,308,0.00616
879.94,248,0.00496
952.94,231,0.00462
1032,161,0.00322
1117.6,134,0.00268
1210.3,87,0.00174
1310.7,81,0.00162
1419.4,77,0.00154
1537.2,46,0.00092
1664.7,37,0.00074
1802.8,32,0.00064
1952.4,17,0.00034
2114.3,15,0.0003
2289.7,7,0.00014
2479.7,3,6e-05
