Bin , nEvents , Efficiencies
150,35,0.0007
160,37,0.00074
170,51,0.00102
180,47,0.00094
190,69,0.00138
200,122,0.00244
220,142,0.00284
240,160,0.0032
260,196,0.00392
280,203,0.00406
300,184,0.00368
320,206,0.00412
340,222,0.00444
360,229,0.00458
380,259,0.00518
400,287,0.00574
420,285,0.0057
440,280,0.0056
460,307,0.00614
480,313,0.00626
500,310,0.0062
520,336,0.00672
540,269,0.00538
560,340,0.0068
580,333,0.00666
600,530,0.0106
630,540,0.0108
660,522,0.01044
690,578,0.01156
720,522,0.01044
750,528,0.01056
780,569,0.01138
810,535,0.0107
840,537,0.01074
870,502,0.01004
900,825,0.0165
950,804,0.01608
1000,774,0.01548
1050,740,0.0148
1100,754,0.01508
1150,670,0.0134
1200,656,0.01312
1250,709,0.01418
1310,636,0.01272
1370,620,0.0124
1430,573,0.01146
1490,542,0.01084
1550,465,0.0093
1610,470,0.0094
1680,368,0.00736
1750,347,0.00694
1820,334,0.00668
1890,302,0.00604
1970,286,0.00572
2050,268,0.00536
