150,17,0.00034
160,14,0.00028
170,14,0.00028
180,18,0.00036
190,18,0.00036
200,42,0.00084
220,58,0.00116
240,72,0.00144
260,86,0.00172
280,90,0.0018
300,115,0.0023
320,126,0.00252
340,136,0.00272
360,151,0.00302
380,135,0.0027
400,154,0.00308
420,180,0.0036
440,191,0.00382
460,159,0.00318
480,182,0.00364
500,208,0.00416
520,207,0.00414
540,193,0.00386
560,209,0.00418
580,215,0.0043
600,350,0.007
630,364,0.00728
660,363,0.00726
690,382,0.00764
720,402,0.00804
750,363,0.00726
780,391,0.00782
810,433,0.00866
840,387,0.00774
870,403,0.00806
900,709,0.01418
950,767,0.01534
1000,748,0.01496
1050,742,0.01484
1100,709,0.01418
1150,708,0.01416
1200,695,0.0139
1250,792,0.01584
1310,801,0.01602
1370,729,0.01458
1430,708,0.01416
1490,645,0.0129
1550,647,0.01294
1610,655,0.0131
1680,608,0.01216
1750,561,0.01122
1820,564,0.01128
1890,562,0.01124
1970,521,0.01042
2050,487,0.00974
