50,24,0.00048
70,12,0.00024
80,10,0.0002
90,8,0.00016
100,24,0.00048
120,25,0.0005
140,17,0.00034
160,23,0.00046
180,15,0.0003
200,11,0.00022
220,14,0.00028
240,18,0.00036
260,26,0.00052
280,19,0.00038
300,13,0.00026
320,22,0.00044
340,10,0.0002
360,28,0.00056
400,60,0.0012
500,63,0.00126
600,50,0.001
700,36,0.00072
800,210,0.0042
