150,329,0.00658
160,311,0.00622
170,330,0.0066
180,363,0.00726
190,337,0.00674
200,717,0.01434
220,675,0.0135
240,716,0.01432
260,701,0.01402
280,694,0.01388
300,654,0.01308
320,572,0.01144
340,590,0.0118
360,555,0.0111
380,511,0.01022
400,504,0.01008
420,443,0.00886
440,451,0.00902
460,446,0.00892
480,437,0.00874
500,437,0.00874
520,403,0.00806
540,403,0.00806
560,368,0.00736
580,331,0.00662
600,517,0.01034
630,475,0.0095
660,442,0.00884
690,401,0.00802
720,391,0.00782
750,362,0.00724
780,323,0.00646
810,311,0.00622
840,285,0.0057
870,255,0.0051
900,400,0.008
950,329,0.00658
1000,331,0.00662
1050,285,0.0057
1100,253,0.00506
1150,239,0.00478
1200,225,0.0045
1250,216,0.00432
1310,183,0.00366
1370,190,0.0038
1430,139,0.00278
1490,120,0.0024
1550,101,0.00202
1610,121,0.00242
1680,96,0.00192
1750,73,0.00146
1820,63,0.00126
1890,83,0.00166
1970,59,0.00118
2050,52,0.00104
