150,1245,0.0249
160,1083,0.02166
170,917,0.01834
180,882,0.01764
190,750,0.015
200,1257,0.02514
220,1070,0.0214
240,836,0.01672
260,708,0.01416
280,594,0.01188
300,473,0.00946
320,454,0.00908
340,362,0.00724
360,307,0.00614
380,254,0.00508
400,203,0.00406
420,186,0.00372
440,180,0.0036
460,154,0.00308
480,119,0.00238
500,111,0.00222
520,92,0.00184
540,83,0.00166
560,83,0.00166
580,84,0.00168
600,73,0.00146
630,82,0.00164
660,78,0.00156
690,59,0.00118
720,52,0.00104
750,48,0.00096
780,38,0.00076
810,38,0.00076
840,27,0.00054
870,18,0.00036
900,32,0.00064
950,25,0.0005
1000,21,0.00042
1050,8,0.00016
1100,15,0.0003
1150,20,0.0004
1200,6,0.00012
1250,3,6e-05
1310,8,0.00016
1370,5,0.0001
1430,7,0.00014
1490,3,6e-05
1550,0,0
1610,0,0
1680,2,4e-05
1750,0,0
1820,1,2e-05
1890,2,4e-05
1970,0,0
2050,2,4e-05
