Bin , nEvents , Efficiencies
50,0,0
100,1,4e-05
150,1,4e-05
200,2,8e-05
250,1,4e-05
300,1,4e-05
350,0,0
400,3,0.00012
500,3,0.00012
600,4,0.00016
