Bin , nEvents , Efficiencies
150,90,0.0018
200,94,0.00188
250,79,0.00158
300,50,0.001
350,24,0.00048
400,29,0.00058
450,25,0.0005
500,26,0.00052
600,11,0.00022
700,4,8e-05
800,2,4e-05
900,1,2e-05
1000,1,2e-05
1150,2,4e-05
