Bin , nEvents , Efficiencies
150,4,1.600e-04
160,9,2.000e-05
170,18,4.000e-05
180,9,1.800e-04
190,13,7.800e-04
200,49,5.200e-04
220,68,5.800e-04
240,54,8.800e-04
260,73,6.200e-04
280,92,7.600e-04
300,107,1.580e-03
320,115,1.660e-03
340,131,2.300e-03
360,116,2.040e-03
380,158,2.280e-03
400,157,2.300e-03
420,148,2.800e-03
440,155,3.120e-03
460,179,2.520e-03
480,175,1.640e-03
500,181,3.160e-03
520,183,2.960e-03
540,205,3.440e-03
560,178,3.100e-03
580,205,2.980e-03
600,315,5.060e-03
630,314,5.100e-03
660,340,5.100e-03
690,322,5.460e-03
720,335,6.060e-03
750,355,7.660e-03
780,342,6.700e-03
810,355,6.260e-03
840,390,4.860e-03
870,364,5.480e-03
900,576,1.040e-02
950,565,9.980e-03
1000,631,1.022e-02
1050,564,1.080e-02
1100,655,1.016e-02
1150,617,1.044e-02
1200,600,1.050e-02
1250,682,1.176e-02
1310,662,1.314e-02
1370,658,1.354e-02
1430,593,1.256e-02
1490,650,1.172e-02
1550,563,1.134e-02
1610,660,1.252e-02
1680,641,1.248e-02
1750,619,1.390e-02
1820,583,1.458e-02
1890,598,1.188e-02
1970,538,1.090e-02
2050,546,1.066e-02
