Bin , nEvents , Efficiencies
150,3,6e-05
160,5,0.0001
170,3,6e-05
180,1,2e-05
190,2,4e-05
200,17,0.00034
220,17,0.00034
240,13,0.00026
260,24,0.00048
280,37,0.00074
300,45,0.0009
320,48,0.00096
340,54,0.00108
360,57,0.00114
380,78,0.00156
400,85,0.0017
420,99,0.00198
440,112,0.00224
460,122,0.00244
480,106,0.00212
500,127,0.00254
520,145,0.0029
540,141,0.00282
560,152,0.00304
580,141,0.00282
600,225,0.0045
630,242,0.00484
660,217,0.00434
690,264,0.00528
720,257,0.00514
750,291,0.00582
780,257,0.00514
810,316,0.00632
840,294,0.00588
870,311,0.00622
900,482,0.00964
950,516,0.01032
1000,516,0.01032
1050,542,0.01084
1100,584,0.01168
1150,553,0.01106
1200,589,0.01178
1250,670,0.0134
1310,660,0.0132
1370,688,0.01376
1430,655,0.0131
1490,691,0.01382
1550,611,0.01222
1610,756,0.01512
1680,702,0.01404
1750,685,0.0137
1820,660,0.0132
1890,723,0.01446
1970,682,0.01364
2050,670,0.0134
