Bin , nEvents , Efficiencies
150,6,0.00012
160,4,8e-05
170,10,0.0002
180,11,0.00022
190,12,0.00024
200,28,0.00056
220,35,0.0007
240,37,0.00074
260,41,0.00082
280,72,0.00144
300,80,0.0016
320,89,0.00178
340,90,0.0018
360,96,0.00192
380,105,0.0021
400,137,0.00274
420,143,0.00286
440,131,0.00262
460,126,0.00252
480,148,0.00296
500,164,0.00328
520,187,0.00374
540,181,0.00362
560,187,0.00374
580,193,0.00386
600,308,0.00616
630,266,0.00532
660,311,0.00622
690,315,0.0063
720,331,0.00662
750,305,0.0061
780,353,0.00706
810,321,0.00642
840,301,0.00602
870,346,0.00692
900,554,0.01108
950,550,0.011
1000,567,0.01134
1050,608,0.01216
1100,591,0.01182
1150,629,0.01258
1200,603,0.01206
1250,707,0.01414
1310,713,0.01426
1370,635,0.0127
1430,678,0.01356
1490,662,0.01324
1550,615,0.0123
1610,733,0.01466
1680,669,0.01338
1750,675,0.0135
1820,596,0.01192
1890,662,0.01324
1970,601,0.01202
2050,542,0.01084
