Bin , nEvents , Efficiencies
150,3,6e-05
160,6,0.00012
170,4,8e-05
180,0,0
190,9,0.00018
200,17,0.00034
220,22,0.00044
240,29,0.00058
260,30,0.0006
280,42,0.00084
300,55,0.0011
320,63,0.00126
340,61,0.00122
360,81,0.00162
380,66,0.00132
400,111,0.00222
420,95,0.0019
440,121,0.00242
460,126,0.00252
480,117,0.00234
500,108,0.00216
520,145,0.0029
540,129,0.00258
560,159,0.00318
580,151,0.00302
600,254,0.00508
630,287,0.00574
660,262,0.00524
690,245,0.0049
720,274,0.00548
750,298,0.00596
780,276,0.00552
810,319,0.00638
840,294,0.00588
870,309,0.00618
900,525,0.0105
950,563,0.01126
1000,540,0.0108
1050,576,0.01152
1100,572,0.01144
1150,568,0.01136
1200,555,0.0111
1250,686,0.01372
1310,653,0.01306
1370,670,0.0134
1430,670,0.0134
1490,593,0.01186
1550,591,0.01182
1610,675,0.0135
1680,701,0.01402
1750,657,0.01314
1820,636,0.01272
1890,782,0.01564
1970,674,0.01348
2050,645,0.0129
