150,1046,0.02092
160,937,0.01874
170,809,0.01618
180,733,0.01466
190,710,0.0142
200,1254,0.02508
220,991,0.01982
240,897,0.01794
260,812,0.01624
280,674,0.01348
300,603,0.01206
320,550,0.011
340,487,0.00974
360,485,0.0097
380,387,0.00774
400,340,0.0068
420,332,0.00664
440,260,0.0052
460,248,0.00496
480,219,0.00438
500,214,0.00428
520,189,0.00378
540,181,0.00362
560,164,0.00328
580,142,0.00284
600,198,0.00396
630,182,0.00364
660,149,0.00298
690,134,0.00268
720,108,0.00216
750,96,0.00192
780,83,0.00166
810,96,0.00192
840,56,0.00112
870,69,0.00138
900,93,0.00186
950,74,0.00148
1000,59,0.00118
1050,56,0.00112
1100,41,0.00082
1150,41,0.00082
1200,30,0.0006
1250,41,0.00082
1310,22,0.00044
1370,23,0.00046
1430,14,0.00028
1490,13,0.00026
1550,14,0.00028
1610,17,0.00034
1680,6,0.00012
1750,9,0.00018
1820,11,0.00022
1890,4,8e-05
1970,5,0.0001
2050,4,8e-05
