150,1123,0.02246
160,944,0.01888
170,849,0.01698
180,736,0.01472
190,662,0.01324
200,1203,0.02406
220,1017,0.02034
240,859,0.01718
260,766,0.01532
280,686,0.01372
300,608,0.01216
320,499,0.00998
340,512,0.01024
360,478,0.00956
380,395,0.0079
400,321,0.00642
420,313,0.00626
440,250,0.005
460,236,0.00472
480,217,0.00434
500,212,0.00424
520,173,0.00346
540,158,0.00316
560,132,0.00264
580,116,0.00232
600,156,0.00312
630,161,0.00322
660,124,0.00248
690,123,0.00246
720,98,0.00196
750,85,0.0017
780,72,0.00144
810,69,0.00138
840,77,0.00154
870,48,0.00096
900,92,0.00184
950,66,0.00132
1000,63,0.00126
1050,45,0.0009
1100,34,0.00068
1150,24,0.00048
1200,18,0.00036
1250,21,0.00042
1310,17,0.00034
1370,13,0.00026
1430,9,0.00018
1490,10,0.0002
1550,7,0.00014
1610,7,0.00014
1680,7,0.00014
1750,9,0.00018
1820,4,8e-05
1890,1,2e-05
1970,1,2e-05
2050,5,0.0001
