Bin , nEvents , Efficiencies
50,21,0.00042
70,6,0.00012
80,9,0.00018
90,8,0.00016
100,21,0.00042
120,20,0.0004
140,19,0.00038
160,13,0.00026
180,15,0.0003
200,18,0.00036
220,19,0.00038
240,15,0.0003
260,16,0.00032
280,16,0.00032
300,12,0.00024
320,6,0.00012
340,15,0.0003
360,23,0.00046
400,62,0.00124
500,48,0.00096
600,45,0.0009
700,43,0.00086
800,158,0.00316
