150,1278,0.02556
160,1089,0.02178
170,929,0.01858
180,823,0.01646
190,754,0.01508
200,1302,0.02604
220,1037,0.02074
240,891,0.01782
260,725,0.0145
280,627,0.01254
300,519,0.01038
320,446,0.00892
340,378,0.00756
360,308,0.00616
380,270,0.0054
400,245,0.0049
420,205,0.0041
440,169,0.00338
460,160,0.0032
480,129,0.00258
500,120,0.0024
520,108,0.00216
540,79,0.00158
560,86,0.00172
580,68,0.00136
600,83,0.00166
630,74,0.00148
660,58,0.00116
690,56,0.00112
720,60,0.0012
750,45,0.0009
780,52,0.00104
810,30,0.0006
840,28,0.00056
870,25,0.0005
900,38,0.00076
950,27,0.00054
1000,14,0.00028
1050,14,0.00028
1100,10,0.0002
1150,7,0.00014
1200,6,0.00012
1250,8,0.00016
1310,5,0.0001
1370,1,2e-05
1430,4,8e-05
1490,6,0.00012
1550,1,2e-05
1610,0,0
1680,2,4e-05
1750,7,0.00014
1820,2,4e-05
1890,1,2e-05
1970,0,0
2050,1,2e-05
