150,1237,0.02474
160,1042,0.02084
170,965,0.0193
180,852,0.01704
190,711,0.01422
200,1277,0.02554
220,1097,0.02194
240,866,0.01732
260,671,0.01342
280,596,0.01192
300,489,0.00978
320,417,0.00834
340,373,0.00746
360,283,0.00566
380,275,0.0055
400,266,0.00532
420,238,0.00476
440,158,0.00316
460,136,0.00272
480,145,0.0029
500,120,0.0024
520,121,0.00242
540,83,0.00166
560,68,0.00136
580,80,0.0016
600,108,0.00216
630,68,0.00136
660,60,0.0012
690,56,0.00112
720,42,0.00084
750,39,0.00078
780,35,0.0007
810,24,0.00048
840,26,0.00052
870,23,0.00046
900,21,0.00042
950,25,0.0005
1000,23,0.00046
1050,12,0.00024
1100,12,0.00024
1150,11,0.00022
1200,7,0.00014
1250,10,0.0002
1310,11,0.00022
1370,2,4e-05
1430,1,2e-05
1490,3,6e-05
1550,1,2e-05
1610,1,2e-05
1680,0,0
1750,4,8e-05
1820,2,4e-05
1890,2,4e-05
1970,0,0
2050,2,4e-05
