152.41,1656,0.03312
165.05,1572,0.03144
178.75,1625,0.0325
193.57,1521,0.03042
209.63,1411,0.02822
227.02,1322,0.02644
245.86,1206,0.02412
266.25,1190,0.0238
288.34,1109,0.02218
312.26,1006,0.02012
338.16,968,0.01936
366.21,917,0.01834
396.59,744,0.01488
429.49,730,0.0146
465.12,603,0.01206
503.71,582,0.01164
545.49,511,0.01022
590.74,430,0.0086
639.75,358,0.00716
692.82,335,0.0067
750.29,242,0.00484
812.54,225,0.0045
879.94,173,0.00346
952.94,156,0.00312
1032,125,0.0025
1117.6,83,0.00166
1210.3,67,0.00134
1310.7,49,0.00098
1419.4,31,0.00062
1537.2,34,0.00068
1664.7,23,0.00046
1802.8,10,0.0002
1952.4,10,0.0002
2114.3,2,4e-05
2289.7,9,0.00018
2479.7,1,2e-05
