Bin , nEvents , Efficiencies
152.41,474,0.00948
165.05,593,0.01186
178.75,681,0.01362
193.57,808,0.01616
209.63,781,0.01562
227.02,865,0.0173
245.86,908,0.01816
266.25,1038,0.02076
288.34,1078,0.02156
312.26,1115,0.0223
338.16,1102,0.02204
366.21,1168,0.02336
396.59,1241,0.02482
429.49,1203,0.02406
465.12,1245,0.0249
503.71,1237,0.02474
545.49,1228,0.02456
590.74,1230,0.0246
639.75,1190,0.0238
692.82,1170,0.0234
750.29,1116,0.02232
812.54,1124,0.02248
879.94,1033,0.02066
952.94,1024,0.02048
1032,1005,0.0201
1117.6,858,0.01716
1210.3,800,0.016
1310.7,727,0.01454
1419.4,650,0.013
1537.2,528,0.01056
1664.7,480,0.0096
1802.8,412,0.00824
1952.4,302,0.00604
2114.3,252,0.00504
2289.7,197,0.00394
2479.7,138,0.00276
