Bin , nEvents , Efficiencies
150,60,0.0012
200,131,0.00262
250,157,0.00314
300,117,0.00234
350,110,0.0022
400,90,0.0018
450,86,0.00172
500,123,0.00246
600,92,0.00184
700,71,0.00142
800,49,0.00098
900,33,0.00066
1000,37,0.00074
1150,45,0.0009
