Bin , nEvents , Efficiencies
50,8,0.00016
70,7,0.00014
80,14,0.00028
90,23,0.00046
100,51,0.00102
120,52,0.00104
140,40,0.0008
160,41,0.00082
180,39,0.00078
200,50,0.001
220,42,0.00084
240,32,0.00064
260,26,0.00052
280,32,0.00064
300,31,0.00062
320,28,0.00056
340,19,0.00038
360,43,0.00086
400,114,0.00228
500,90,0.0018
600,37,0.00074
700,29,0.00058
800,67,0.00134
