Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,1,2e-05
300,1,2e-05
350,1,2e-05
400,2,4e-05
450,2,4e-05
500,11,0.00022
600,16,0.00032
700,14,0.00028
800,14,0.00028
900,21,0.00042
1000,26,0.00052
1150,71,0.00142
