Bin , nEvents , Efficiencies
50,39,0.00078
70,10,0.0002
80,11,0.00022
90,12,0.00024
100,44,0.00088
120,18,0.00036
140,23,0.00046
160,25,0.0005
180,23,0.00046
200,20,0.0004
220,23,0.00046
240,22,0.00044
260,18,0.00036
280,25,0.0005
300,22,0.00044
320,24,0.00048
340,18,0.00036
360,41,0.00082
400,77,0.00154
500,85,0.0017
600,54,0.00108
700,62,0.00124
800,159,0.00318
