152.41,24,0.00048
165.05,24,0.00048
178.75,30,0.0006
193.57,43,0.00086
209.63,82,0.00164
227.02,75,0.0015
245.86,127,0.00254
266.25,141,0.00282
288.34,187,0.00374
312.26,217,0.00434
338.16,274,0.00548
366.21,330,0.0066
396.59,368,0.00736
429.49,417,0.00834
465.12,497,0.00994
503.71,584,0.01168
545.49,759,0.01518
590.74,820,0.0164
639.75,944,0.01888
692.82,1044,0.02088
750.29,1196,0.02392
812.54,1392,0.02784
879.94,1522,0.03044
952.94,1734,0.03468
1032,1846,0.03692
1117.6,2021,0.04042
1210.3,2150,0.043
1310.7,2184,0.04368
1419.4,2172,0.04344
1537.2,2079,0.04158
1664.7,2050,0.041
1802.8,1806,0.03612
1952.4,1625,0.0325
2114.3,1503,0.03006
2289.7,1217,0.02434
2479.7,955,0.0191
