152.41,175,0.0035
165.05,210,0.0042
178.75,257,0.00514
193.57,310,0.0062
209.63,353,0.00706
227.02,391,0.00782
245.86,466,0.00932
266.25,591,0.01182
288.34,718,0.01436
312.26,816,0.01632
338.16,888,0.01776
366.21,1010,0.0202
396.59,1211,0.02422
429.49,1373,0.02746
465.12,1477,0.02954
503.71,1596,0.03192
545.49,1738,0.03476
590.74,1859,0.03718
639.75,1902,0.03804
692.82,1903,0.03806
750.29,1878,0.03756
812.54,1903,0.03806
879.94,1786,0.03572
952.94,1598,0.03196
1032,1499,0.02998
1117.6,1286,0.02572
1210.3,1188,0.02376
1310.7,1016,0.02032
1419.4,816,0.01632
1537.2,604,0.01208
1664.7,491,0.00982
1802.8,414,0.00828
1952.4,261,0.00522
2114.3,200,0.004
2289.7,151,0.00302
2479.7,101,0.00202
