Bin , nEvents , Efficiencies
152.41,297,0.00594
165.05,359,0.00718
178.75,458,0.00916
193.57,495,0.0099
209.63,567,0.01134
227.02,631,0.01262
245.86,689,0.01378
266.25,818,0.01636
288.34,917,0.01834
312.26,990,0.0198
338.16,1038,0.02076
366.21,1189,0.02378
396.59,1301,0.02602
429.49,1438,0.02876
465.12,1440,0.0288
503.71,1585,0.0317
545.49,1560,0.0312
590.74,1668,0.03336
639.75,1708,0.03416
692.82,1686,0.03372
750.29,1683,0.03366
812.54,1642,0.03284
879.94,1635,0.0327
952.94,1522,0.03044
1032,1388,0.02776
1117.6,1238,0.02476
1210.3,1108,0.02216
1310.7,942,0.01884
1419.4,793,0.01586
1537.2,661,0.01322
1664.7,479,0.00958
1802.8,343,0.00686
1952.4,255,0.0051
2114.3,175,0.0035
2289.7,119,0.00238
2479.7,75,0.0015
