Bin , nEvents , Efficiencies
152.41,234,0.00468
165.05,319,0.00638
178.75,342,0.00684
193.57,413,0.00826
209.63,422,0.00844
227.02,492,0.00984
245.86,603,0.01206
266.25,685,0.0137
288.34,725,0.0145
312.26,855,0.0171
338.16,846,0.01692
366.21,903,0.01806
396.59,1119,0.02238
429.49,1153,0.02306
465.12,1213,0.02426
503.71,1305,0.0261
545.49,1404,0.02808
590.74,1474,0.02948
639.75,1523,0.03046
692.82,1597,0.03194
750.29,1553,0.03106
812.54,1635,0.0327
879.94,1660,0.0332
952.94,1639,0.03278
1032,1498,0.02996
1117.6,1433,0.02866
1210.3,1433,0.02866
1310.7,1287,0.02574
1419.4,1138,0.02276
1537.2,1043,0.02086
1664.7,953,0.01906
1802.8,724,0.01448
1952.4,623,0.01246
2114.3,510,0.0102
2289.7,314,0.00628
2479.7,263,0.00526
