Bin , nEvents , Efficiencies
150,136,0.00272
160,155,0.0031
170,150,0.003
180,156,0.00312
190,153,0.00306
200,349,0.00698
220,327,0.00654
240,355,0.0071
260,358,0.00716
280,371,0.00742
300,363,0.00726
320,389,0.00778
340,367,0.00734
360,371,0.00742
380,377,0.00754
400,378,0.00756
420,385,0.0077
440,325,0.0065
460,394,0.00788
480,380,0.0076
500,370,0.0074
520,326,0.00652
540,355,0.0071
560,369,0.00738
580,354,0.00708
600,482,0.00964
630,461,0.00922
660,475,0.0095
690,457,0.00914
720,457,0.00914
750,435,0.0087
780,406,0.00812
810,394,0.00788
840,401,0.00802
870,394,0.00788
900,602,0.01204
950,568,0.01136
1000,547,0.01094
1050,518,0.01036
1100,460,0.0092
1150,454,0.00908
1200,409,0.00818
1250,485,0.0097
1310,430,0.0086
1370,408,0.00816
1430,363,0.00726
1490,387,0.00774
1550,347,0.00694
1610,354,0.00708
1680,351,0.00702
1750,314,0.00628
1820,268,0.00536
1890,273,0.00546
1970,257,0.00514
2050,209,0.00418
